True Id,Cluster ID,Id,init_name,last_name,first_name,affiliation,city,country
171,171,4672,GENTON B,GENTON,B,Univ Lausanne Hosp  Div Infect Dis,Lausanne,Switzerland
171,171,4673,GENTON B,GENTON,B,Univ Lausanne Hosp  Dept Ambulatory Care & Community Med,Lausanne,Switzerland
171,171,366,GENTON B,GENTON,BLAISE,,,
171,171,4670,GENTON B,GENTON,B,,,
172,172,371,GETHING P W,GETHING,PETER W,Univ Oxford  Dept Zool  Spatial Ecol & Epidemiol Grp,Oxford OX1 3PS,England
172,172,1006,GETHING P W,GETHING,PETER W,Univ Oxford  Dept Zool  Spatial Ecol & Epidemiol Grp  S Parks Rd,Oxford,England
172,172,4260,GETHING P W,GETHING,PETER W,Univ Oxford  Dept Zool  Spatial Ecol & Epidemiol Grp,Oxford,England
172,172,370,GETHING P W,GETHING,PETER W,,,
173,173,373,GIL J P,GIL,JOSE P,Karolinska Inst  Pharmacogenet Sect  Drug Resistance Unit  Dept Physiol & Pharmacol,Stockholm,Sweden
173,173,4614,GIL J P,GIL,J P,Karolinska Inst  Dept Physiol & Pharmacol  Drug Resistance Unit  Pharmacogenet Sect,Stockholm,Sweden
173,173,374,GIL J P,GIL,JOSE P,Univ Lisbon  Fac Sci  Biosyst & Integrat Sci Inst BioISI,P-1699 Lisbon,Portugal
173,173,4613,GIL J P,GIL,J P,Univ Lisbon  Fac Ciencias  Ctr Biodivers Funct & Integrat Genom  Drug Resistance & Pharmacogenet,P-1699 Lisbon,Portugal
173,173,375,GIL J P,GIL,JOSE P,SUNY Binghamton  Harpur Coll Arts & Sci,Binghamton,NY USA
173,173,4615,GIL J P,GIL,J P,SUNY Binghamton  Harpur Coll Arts & Sci,Binghamton,NY USA
173,173,372,GIL J P,GIL,JOSE P,,,
173,173,4612,GIL J P,GIL,J P,,,
174,174,378,GONZALEZ R,GONZALEZ,RAQUEL,Univ Barcelona  Barcelona Ctr Int Hlth Res CRESIB  ISGlobal  Hosp Clin,Barcelona,Spain
174,174,909,GONZALEZ R,GONZALEZ,RAQUEL,Univ Barcelona  Barcelona Ctr Int Hlth Res CRESIB  Hosp Clin  Inst Invest Biomed August Pi I Sunyer,E-08036 Barcelona,Spain
174,174,1007,GONZALEZ R,GONZALEZ,RAQUEL,Univ Barcelona  Hosp Clin  Ctr Invest Saude Manhica Manhica Mozamb & ISGloba  Barcelona Ctr Int Hlth Res CRESIB,E-08007 Barcelona,Spain
174,174,1643,GONZALEZ R,GONZALEZ,RAQUEL,Univ Barcelona  Hosp Clin  ISGlobal  Barcelona Ctr Int Hlth Res CRESIB,Barcelona,Spain
174,174,1928,GONZALEZ R,GONZALEZ,RAQUEL,Hosp Clin Univ Barcelona  Barcelona Inst Global Hlth  Barcelona Ctr Int Hlth Res  ISGlobal CRESIB,Barcelona,Spain
174,174,4261,GONZALEZ R,GONZALEZ,RAQUEL,Univ Barcelona  Hosp Clin  Barcelona Ctr Int Hlth Res CRESIB  ISGlobal,Barcelona,Spain
174,174,4779,GONZALEZ R,GONZALEZ,RAQUEL,Univ Barcelona  ISGlobal  Barcelona Ctr Int Hlth Res CRESIB  Hosp Clin,Barcelona,Spain
174,174,5320,GONZALEZ R,GONZALEZ,RAQUEL,Univ Barcelona  Hosp Clin Barcelona  Barcelona Ctr Int Hlth Res CRESIB  ISGlobal,Barcelona,Spain
174,174,5635,GONZALEZ R,GONZALEZ,RAQUEL,Univ Barcelona  Barcelona Ctr Int Hlth Res CRESIB  Hosp Clin  Inst Invest Biomed August Pi I Sunyer IDIBAPS,Barcelona,Spain
174,174,4584,GONZALEZ R,GONZALEZ,R,Ctr Recerca Salut Int Barcelona,Barcelona,Spain
174,174,5493,GONZALEZ R,GONZALEZ,R,Barcelona Inst Global Hlth ISGlobal,Barcelona,Spain
174,174,377,GONZALEZ R,GONZALEZ,RAQUEL,Ctr Invest Saude Manhica,Manhica,Mozambique
174,174,910,GONZALEZ R,GONZALEZ,RAQUEL,CISM,Manhica,Mozambique
174,174,1644,GONZALEZ R,GONZALEZ,RAQUEL,Manhica Hlth Res Ctr CISM,Manhica,Mozambique
174,174,1929,GONZALEZ R,GONZALEZ,RAQUEL,Manh Hlth Res Ctr CISM,Manhica,Mozambique
174,174,4583,GONZALEZ R,GONZALEZ,R,Ctr Invest Saude Manhica,Manhica,Mozambique
174,174,5494,GONZALEZ R,GONZALEZ,R,Manhica Hlth Res Ctr CISM,Manhica,Mozambique
174,174,376,GONZALEZ R,GONZALEZ,RAQUEL,,,
174,174,4582,GONZALEZ R,GONZALEZ,R,,,
175,175,380,GRANDESSO F,GRANDESSO,FRANCESCO,Epictr,Paris,France
175,175,379,GRANDESSO F,GRANDESSO,FRANCESCO,,,
176,176,382,GREENHOUSE B,GREENHOUSE,BRYAN,Univ Calif San Francisco  Dept Med,San Francisco,CA 94143 USA
176,176,381,GREENHOUSE B,GREENHOUSE,BRYAN,,,
177,177,384,GREENWOOD B,GREENWOOD,BRIAN,London Sch Hyg & Trop Med  Fac Infect & Trop Dis  Dept Dis Control,London WC1,England
177,177,1008,GREENWOOD B,GREENWOOD,BRIAN,LSHTM  Dept Dis Control,London,England
177,177,383,GREENWOOD B,GREENWOOD,BRIAN,,,
178,178,386,GRIVOYANNIS A,GRIVOYANNIS,ANASTASIA,Univ Washington  Div Emergency Med,Seattle,WA 98195 USA
178,178,1009,GRIVOYANNIS A,GRIVOYANNIS,ANASTASIA,Univ Washington,Seattle,WA 98195 USA
178,178,385,GRIVOYANNIS A,GRIVOYANNIS,ANASTASIA,,,
179,179,388,GUERIN P J,GUERIN,PHILIPPE J,WorldWide Antimalarial Resistance Network WWARN,Oxford,England
179,179,389,GUERIN P J,GUERIN,PHILIPPE J,Univ Oxford  Nuffield Dept Clin Med  Ctr Trop Med & Global Hlth,Oxford,England
179,179,1010,GUERIN P J,GUERIN,PHILIPPE J,WWARN,Oxford,England
179,179,387,GUERIN P J,GUERIN,PHILIPPE J,,,
180,180,4528,GUTHMANN J P,GUTHMANN,JP,,,
180,180,390,GUTHMANN J P,GUTHMANN,JEANPAUL,,,
181,181,392,HAMED K,HAMED,KAMAL,Novartis Pharmaceut,E Hanover,NJ USA
181,181,2018,HAMED K,HAMED,KAMAL,Novartis Pharmaceut,E Hanover,NJ 07936 USA
181,181,391,HAMED K,HAMED,KAMAL,,,
182,182,394,HAMOUR S,HAMOUR,SALLY,Royal Free Hosp  UCL Ctr Nephrol,London NW3 2QG,England
182,182,393,HAMOUR S,HAMOUR,SALLY,,,
183,183,397,HAY S I,HAY,SIMON I,Univ Washington  Inst Hlth Metr & Evaluat,Seattle,WA 98195 USA
183,183,398,HAY S I,HAY,SIMON I,NIH  Fogarty Int Ctr,Bethesda,MD 20892 USA
183,183,396,HAY S I,HAY,SIMON I,Univ Oxford  Wellcome Trust Ctr Human Genet,Oxford,England
183,183,3671,HAY S I,HAY,SIMON I,Univ Oxford,Oxford,England
183,183,4264,HAY S I,HAY,SIMON I,Univ Oxford  Dept Zool  Spatial Ecol & Epidemiol Grp,Oxford,England
183,183,395,HAY S I,HAY,SIMON I,,,
184,184,400,HODEL E M,HODEL,EVA MARIA,Swiss Trop & Publ Hlth Inst  Dept Epidemiol & Publ Hlth,Basel,Switzerland
184,184,1013,HODEL E M,HODEL,EVA MARIA,Swiss Trop Inst & Publ Hlth Inst,Basel,Switzerland
184,184,4675,HODEL E M,HODEL,E M,Swiss Trop & Publ Hlth Inst,Basel,Switzerland
184,184,401,HODEL E M,HODEL,EVA MARIA,Univ Liverpool  Liverpool Sch Trop Med  Dept Parasitol  Liverpool L3 5QA,Merseyside,England
184,184,1014,HODEL E M,HODEL,EVA MARIA,Univ Liverpool  Liverpool Sch Trop Med  Clin Sci  Liverpool L3 5QA,Merseyside,England
184,184,4676,HODEL E M,HODEL,E M,Univ Liverpool  Liverpool Sch Trop Med  Dept Parasitol  Liverpool L3 5QA,Merseyside,England
184,184,399,HODEL E M,HODEL,EVA MARIA,,,
184,184,4674,HODEL E M,HODEL,E M,,,
185,185,403,HUMPHREYS G S,HUMPHREYS,GEORGINA S,WorldWide Antimalarial Resistance Network WWARN,Oxford,England
185,185,404,HUMPHREYS G S,HUMPHREYS,GEORGINA S,Univ Oxford  Nuffield Dept Clin Med  Ctr Trop Med & Global Hlth,Oxford,England
185,185,1015,HUMPHREYS G S,HUMPHREYS,GEORGINA S,WWARN,Oxford,England
185,185,402,HUMPHREYS G S,HUMPHREYS,GEORGINA S,,,
186,186,406,HWANG J,HWANG,JIMEE,Ctr Dis Control & Prevent  Div Parasit Dis & Malaria  Malaria Branch,Atlanta,GA USA
186,186,1016,HWANG J,HWANG,JIMEE,US Ctr Dis Control & Prevent,Atlanta,GA USA
186,186,407,HWANG J,HWANG,JIMEE,Univ Calif San Francisco  Global Hlth Grp,San Francisco,CA 94143 USA
186,186,405,HWANG J,HWANG,JIMEE,,,
187,187,409,IBRAHIM M L,IBRAHIM,MAMAN L,Ctr Rech Med & Sanit,Niamey,Niger
187,187,4607,IBRAHIM M L,IBRAHIM,M L,Ctr Rech Med & Sanit,Niamey,Niger
187,187,408,IBRAHIM M L,IBRAHIM,MAMAN L,,,
187,187,4606,IBRAHIM M L,IBRAHIM,M L,,,
188,188,411,JIMA D,JIMA,DADDI,Fed Minist Hlth,Addis Ababa,Ethiopia
188,188,4511,JIMA D,JIMA,D,Fed Minist Hlth,Addis Ababa,Ethiopia
188,188,410,JIMA D,JIMA,DADDI,,,
188,188,4510,JIMA D,JIMA,D,,,
189,189,413,JONES J J,JONES,JOEL J,Minist Hlth & Social Welf  Natl Malaria Control Programme,Monrovia,Liberia
189,189,412,JONES J J,JONES,JOEL J,,,
190,190,415,JULLIEN V,JULLIEN,VINCENT,Univ Paris 05  AP HP,Paris,France
190,190,4265,JULLIEN V,JULLIEN,VINCENT,Univ Paris 05  Assistance Publ Hop Paris,Paris,France
190,190,414,JULLIEN V,JULLIEN,VINCENT,,,
191,191,417,JUMA E,JUMA,ELIZABETH,Kenya Govt Med Res Ctr,Nairobi,Kenya
191,191,4266,JUMA E,JUMA,ELIZABETH,Kenya Govt Med Res Ctr  Clin Res Ctr,Nairobi,Kenya
191,191,5645,JUMA E,JUMA,ELIZABETH,Kenya Govt Med Res Ctr  Malaria Branch  Ctr Dis Control & Prevent,Kisumu,Kenya
191,191,4185,JUMA E,JUMA,E,Kenya Govt Med Res Ctr,Kisumu,Kenya
191,191,4549,JUMA E,JUMA,E,Kenya Govt Med Res Ctr,Nairobi,Kenya
191,191,416,JUMA E,JUMA,ELIZABETH,,,
191,191,4184,JUMA E,JUMA,E,,,
191,191,741,JUMA E O,JUMA,ELIJAH O,Vestergaard Frandsen Ltd East Africa,Nairobi,Kenya
192,192,419,KACHUR P S,KACHUR,PATRICK S,Ctr Dis Control & Prevent  Div Parasit Dis & Malaria  Malaria Branch,Atlanta,GA USA
192,192,418,KACHUR P S,KACHUR,PATRICK S,,,
193,193,4595,KAGER P A,KAGER,P A,Univ Amsterdam  Acad Med Ctr  Ctr Infect & Immun Amsterdam CINEMA  Div Infect Dis Trop Med & AIDS,NL-1105 AZ Amsterdam,Netherlands
193,193,4594,KAGER P A,KAGER,P A,,,
193,194,1022,KAGER P,KAGER,PIET,Univ Amsterdam  Acad Med Ctr  Meibergdreef 9,NL-1105 AZ Amsterdam,Netherlands
193,194,1021,KAGER P,KAGER,PIET,,,
193,194,421,KAGER P A,KAGER,PIET A,Univ Amsterdam  Acad Med Ctr  Ctr Infect & Immun Amsterdam CINIMA  Div Infect Dis Trop Med & AIDS,NL-1105 AZ Amsterdam,Netherlands
193,194,420,KAGER P A,KAGER,PIET A,,,
195,195,423,KAMUGISHA E,KAMUGISHA,ERASMUS,Catholic Univ Hlth & Allied Sci,Mwanza,Tanzania
195,195,4683,KAMUGISHA E,KAMUGISHA,E,Catholic Univ Hlth & Allied Sci,Mwanza,Tanzania
195,195,422,KAMUGISHA E,KAMUGISHA,ERASMUS,,,
195,195,4682,KAMUGISHA E,KAMUGISHA,E,,,
196,196,425,KAMYA M R,KAMYA,MOSES R,Makerere Univ  Coll Hlth Sci,Kampala,Uganda
196,196,424,KAMYA M R,KAMYA,MOSES R,,,
197,197,427,KAREMA C,KAREMA,CORINE,Minist Hlth  Malaria & Other Parasit Dis Div RBC,Kigali,Rwanda
197,197,1026,KAREMA C,KAREMA,CORINE,Minist Hlth  RBC  Malaria & Other Parasit Dis Div,Kigali,Rwanda
197,197,4617,KAREMA C,KAREMA,C,Minist Hlth  Malaria & Other Parasit Dis Div RBC,Kigali,Rwanda
197,197,426,KAREMA C,KAREMA,CORINE,,,
197,197,4616,KAREMA C,KAREMA,C,,,
197,197,3719,KAREMA C K,KAREMA,CORINE KAKIZI,Malaria & Other Parasit Dis Div,Kigali,Rwanda
197,197,3718,KAREMA C K,KAREMA,CORINE KAKIZI,,,
198,198,429,KAYENTAO K,KAYENTAO,KASSOUM,Univ Bamako  Fac Med Pharm & Dent  Malaria Res & Training Ctr,Bamako,Mali
198,198,1027,KAYENTAO K,KAYENTAO,KASSOUM,Univ Bamako  Fac Med Pharm & Odontostomatol  Dept Epidemiol Parasit Dis  Malaria Res & Training Ctr,Bamako,Mali
198,198,428,KAYENTAO K,KAYENTAO,KASSOUM,,,
199,199,1029,KIECHEL J R,KIECHEL,JEAN R,Drugs Neglected Dis Initiat DNDi,Geneva,Switzerland
199,199,4267,KIECHEL J R,KIECHEL,JEAN R,Drugs Neglected Dis initiat,Geneva,Switzerland
199,199,430,KIECHEL J R,KIECHEL,JEANRENE,,,
199,199,1028,KIECHEL J R,KIECHEL,JEAN R,,,
200,200,432,KIRONDE F,KIRONDE,FRED,Makerere Univ  Dept Biochem,Kampala,Uganda
200,200,431,KIRONDE F,KIRONDE,FRED,,,
201,201,433,KOFOED P E,KOFOED,POULERIK,,,
201,201,4507,KOFOED P E,KOFOED,PE,,,
202,202,436,KRISHNA S,KRISHNA,SANJEEV,Univ London  Inst Infect & Immun,London,England
202,202,4268,KRISHNA S,KRISHNA,SANJEEV,Univ London  Inst Infect & Immun St Georges,London,England
202,202,435,KRISHNA S,KRISHNA,SANJEEV,,,
203,203,438,LAMEYRE V,LAMEYRE,VALERIE,Sanofi Aventis  Direct Acces Med Access Med,Gentilly,France
203,203,1030,LAMEYRE V,LAMEYRE,VALERIE,Sanofi,Paris,France
203,203,437,LAMEYRE V,LAMEYRE,VALERIE,,,
204,204,440,LELL B,LELL,BERTRAND,Univ Tubingen  Inst Trop Med,Tubingen,Germany
204,204,1210,LELL B,LELL,BERTRAND,Univ Klinikum Tubingen  Inst Tropenmed,D-72074 Tubingen,Germany
204,204,1211,LELL B,LELL,BERTRAND,Heinrich Pette Inst  German Ctr Infect Res,Hamburg,Germany
204,204,4271,LELL B,LELL,BERTRAND,Univ Tubingen  Inst Tropenmed,Tubingen,Germany
204,204,4531,LELL B,LELL,B,Univ Tubingen  Inst Trop Med,Tubingen,Germany
204,204,441,LELL B,LELL,BERTRAND,Ctr Rech Med Lambarene,Lambarene,Gabon
204,204,1034,LELL B,LELL,BERTRAND,Ctr Rech Medicales Lambarene,Lambarene,Gabon
204,204,4530,LELL B,LELL,B,Ctr Rech Med Lambarene,Lambarene,Gabon
204,204,439,LELL B,LELL,BERTRAND,,,
204,204,4529,LELL B,LELL,B,,,
205,205,4643,LIMA A,LIMA,A,Medecins Sans Frontieres Operat Ctr Barcelona Ath,Barcelona,Spain
205,205,443,LIMA A,LIMA,ANGELES,Univ Oxford  Wellcome Trust Ctr Human Genet,Oxford,England
205,205,442,LIMA A,LIMA,ANGELES,,,
205,205,4642,LIMA A,LIMA,A,,,
206,206,445,MAKANGA M,MAKANGA,MICHAEL,European & Dev Countries Clin Trials Partnership,Cape Town,South Africa
206,206,444,MAKANGA M,MAKANGA,MICHAEL,,,
207,207,447,MALIK E M,MALIK,ELFATIH M,Fed Minist Hlth,Khartoum,Sudan
207,207,6120,MALIK E M,MALIK,ELFATIH M,Minist Hlth  Wad Madani,Gezera State,Sudan
207,207,446,MALIK E M,MALIK,ELFATIH M,,,
208,208,4651,MALIK E F M,MALIK,E F M,Fed Minist Hlth,Khartoum,Sudan
208,208,4650,MALIK E F M,MALIK,E F M,,,
209,209,449,MARSH K,MARSH,KEVIN,Wellcome Trust Res Programme  Kenya Med Res Inst,Kilifi,Kenya
209,209,5611,MARSH K,MARSH,KEVIN,Kilifi KEMRI Wellcome Trust Collaborat Programme,Klilfi,Kenya
209,209,4543,MARSH K,MARSH,K,Kenya Govt Med Res Ctr,Kilifi,Kenya
209,209,4544,MARSH K,MARSH,K,Wellcome Trust Res Programme,Kilifi,Kenya
209,209,450,MARSH K,MARSH,KEVIN,Univ Oxford  Nuffield Dept Clin Med  Ctr Trop Med & Global Hlth,Oxford,England
209,209,4545,MARSH K,MARSH,K,Univ Oxford  Nuffield Dept Clin Med  Ctr Trop Med & Global Hlth,Oxford,England
209,209,448,MARSH K,MARSH,KEVIN,,,
209,209,4542,MARSH K,MARSH,K,,,
210,210,920,MARTENSSON A,MARTENSSON,ANDREAS,Karolinska Inst  Zanzibar Malaria Res Unit,Zanzibar,Tanzania
210,210,452,MARTENSSON A,MARTENSSON,ANDREAS,Karolinska Inst  Dept Microbiol Tumour & Cell Biol,Stockholm,Sweden
210,210,453,MARTENSSON A,MARTENSSON,ANDREAS,Karolinska Inst  Dept Publ Hlth Sci,Stockholm,Sweden
210,210,454,MARTENSSON A,MARTENSSON,ANDREAS,Uppsala Univ  Ctr Clin Res Sormland,Uppsala,Sweden
210,210,919,MARTENSSON A,MARTENSSON,ANDREAS,Karolinska Inst  Dept Publ Hlth Sci  Karolinska Univ Hosp  Div Global Hlth Unit Infect Dis Dept Med,Stockholm,Sweden
210,210,1037,MARTENSSON A,MARTENSSON,ANDREAS,Karolinska Inst  Dept Microbiol Tumor & Cell Biol,Stockholm,Sweden
210,210,1038,MARTENSSON A,MARTENSSON,ANDREAS,Upssala Univ  Int Maternal & Child Hlth  Dept Womens & Childrens Hlth,Uppsala,Sweden
210,210,4272,MARTENSSON A,MARTENSSON,ANDREAS,Uppsala Univ  Ctr Clin Res Sormland,S-75105 Uppsala,Sweden
210,210,5638,MARTENSSON A,MARTENSSON,ANDREAS,Karolinska Univ Hosp,Stockholm,Sweden
210,210,5639,MARTENSSON A,MARTENSSON,ANDREAS,Kullbergska Hosp,Katrineholm,Sweden
210,210,4655,MARTENSSON A,MARTENSSON,A,Karolinska Inst  Dept Med Solna  Infect Dis Unit  Malaria Res,Stockholm,Sweden
210,210,4656,MARTENSSON A,MARTENSSON,A,Karolinska Inst  Dept Publ Hlth Sci  Div Global Hlth,Stockholm,Sweden
210,210,451,MARTENSSON A,MARTENSSON,ANDREAS,,,
210,210,4654,MARTENSSON A,MARTENSSON,A,,,
211,211,457,MENAN H,MENAN,HERVE,Univ Cocody  Fac Pharm  Dept Parasitol,Abidjan,Cote Ivoire
211,211,4501,MENAN H,MENAN,H,Univ Cocody  Fac Pharm  Dept Parasitol & Mycol,Abidjan,Cote Ivoire
211,211,456,MENAN H,MENAN,HERVE,,,
211,211,4500,MENAN H,MENAN,H,,,
212,212,459,MENARD D,MENARD,DIDIER,Inst Pasteur Cambodia  Malaria Mol Epidemiol Unit,Phnom Penh,Cambodia
212,212,2634,MENARD D,MENARD,DIDIER,Inst Pasteur Cambodge  Unite Epidemiol Mol,Phnom Penh,Cambodia
212,212,4273,MENARD D,MENARD,DIDIER,Inst Pasteur Cambodge  Unite Epidemiol Mol Paludisme,Phnom Penh,Cambodia
212,212,458,MENARD D,MENARD,DIDIER,,,
213,213,462,MENENDEZ C,MENENDEZ,CLARA,Univ Barcelona  Barcelona Ctr Int Hlth Res CRESIB  ISGlobal  Hosp Clin,Barcelona,Spain
213,213,937,MENENDEZ C,MENENDEZ,CLARA,Univ Barcelona  Barcelona Ctr Int Hlth Res CRESIB  Hosp Clin  Inst Invest Biomed August Pi I Sunyer,E-08036 Barcelona,Spain
213,213,1046,MENENDEZ C,MENENDEZ,CLARA,Univ Barcelona  Barcelona Inst Global Hlth ISGlobal  Hosp Clin,E-08007 Barcelona,Spain
213,213,1646,MENENDEZ C,MENENDEZ,CLARA,Univ Barcelona  Hosp Clin  ISGlobal  Barcelona Ctr Int Hlth Res CRESIB,Barcelona,Spain
213,213,1812,MENENDEZ C,MENENDEZ,CLARA,Univ Barcelona,Barcelona,Spain
213,213,1976,MENENDEZ C,MENENDEZ,CLARA,Hosp Clin Univ Barcelona  Barcelona Inst Global Hlth  Barcelona Ctr Int Hlth Res  ISGlobal CRESIB,Barcelona,Spain
213,213,2558,MENENDEZ C,MENENDEZ,CLARA,Barcelona Ctr Int Hlth Res  Barcelona,Catalonia,Spain
213,213,4274,MENENDEZ C,MENENDEZ,CLARA,Univ Barcelona  Hosp Clin  Barcelona Ctr Int Hlth Res CRESIB  ISGlobal,Barcelona,Spain
213,213,4803,MENENDEZ C,MENENDEZ,CLARA,Univ Barcelona  ISGlobal  Barcelona Ctr Int Hlth Res CRESIB  Hosp Clin,Barcelona,Spain
213,213,4804,MENENDEZ C,MENENDEZ,CLARA,Consorcio Invest Biomed Red Epidemiol & Salud Pub,Barcelona,Spain
213,213,5339,MENENDEZ C,MENENDEZ,CLARA,Univ Barcelona  Hosp Clin Barcelona  Barcelona Ctr Int Hlth Res CRESIB  ISGlobal,Barcelona,Spain
213,213,4587,MENENDEZ C,MENENDEZ,C,Ctr Recerca Salut Int Barcelona,Barcelona,Spain
213,213,5543,MENENDEZ C,MENENDEZ,C,Barcelona Inst Global Hlth ISGlobal,Barcelona,Spain
213,213,461,MENENDEZ C,MENENDEZ,CLARA,Ctr Invest Saude Manhica,Manhica,Mozambique
213,213,938,MENENDEZ C,MENENDEZ,CLARA,CISM,Manhica,Mozambique
213,213,1047,MENENDEZ C,MENENDEZ,CLARA,CISM  Manhica Hlth Res Ctr,Manhica,Mozambique
213,213,1647,MENENDEZ C,MENENDEZ,CLARA,Manhica Hlth Res Ctr CISM,Manhica,Mozambique
213,213,1977,MENENDEZ C,MENENDEZ,CLARA,Manh Hlth Res Ctr CISM,Manhica,Mozambique
213,213,2559,MENENDEZ C,MENENDEZ,CLARA,Ctr Invest Saude Manhica,Maputo,Mozambique
213,213,4586,MENENDEZ C,MENENDEZ,C,Ctr Invest Saude Manhica,Manhica,Mozambique
213,213,5544,MENENDEZ C,MENENDEZ,C,Manhica Hlth Res Ctr CISM,Manhica,Mozambique
213,213,460,MENENDEZ C,MENENDEZ,CLARA,,,
213,213,4585,MENENDEZ C,MENENDEZ,C,,,
214,214,1049,MENS P,MENS,PETRA,KIT Biomed Res  Royal Trop Inst,Amsterdam,Netherlands
214,214,1050,MENS P,MENS,PETRA,Univ Amsterdam  Acad Med Ctr  Ctr Trop Med & Travel Med  Div Infect Dis,NL-1012 WX Amsterdam,Netherlands
214,214,1048,MENS P,MENS,PETRA,,,
214,214,464,MENS P F,MENS,PETRA F,Univ Amsterdam  Acad Med Ctr  Ctr Infect & Immun Amsterdam CINIMA  Div Infect Dis Trop Med & AIDS,NL-1105 AZ Amsterdam,Netherlands
214,214,465,MENS P F,MENS,PETRA F,KIT Biomed Res  Royal Trop Inst,Amsterdam,Netherlands
214,214,2514,MENS P F,MENS,PETRA F,Royal Trop Inst  Parasitol Unit,NL-1105 AZ Amsterdam,Netherlands
214,214,4597,MENS P F,MENS,P F,Univ Amsterdam  Acad Med Ctr  Ctr Infect & Immun Amsterdam CINEMA  Div Infect Dis Trop Med & AIDS,NL-1105 AZ Amsterdam,Netherlands
214,214,4598,MENS P F,MENS,P F,Royal Trop Inst  KIT Biomed Res,NL-1105 AZ Amsterdam,Netherlands
214,214,463,MENS P F,MENS,PETRA F,,,
214,214,4596,MENS P F,MENS,P F,,,
215,215,467,MEREMIKWU M,MEREMIKWU,MARTIN,Univ Calabar  Dept Paediat,Calabar,Nigeria
215,215,468,MEREMIKWU M,MEREMIKWU,MARTIN,Inst Trop Dis Res & Prevent,Calabar,Nigeria
215,215,1051,MEREMIKWU M,MEREMIKWU,MARTIN,Nigeria Inst Trop Dis Res & Prevent,Calabar,Nigeria
215,215,2005,MEREMIKWU M,MEREMIKWU,MARTIN,Univ Calabar  Teaching Hosp  Inst Trop Dis Res & Prevent,Calabar 1278,Nigeria
215,215,3400,MEREMIKWU M,MEREMIKWU,MARTIN,Univ Calabar  Teaching Hosp  Inst Trop Dis Res & Prevent,Calabar,Nigeria
215,215,4611,MEREMIKWU M,MEREMIKWU,M,Univ Calabar  Dept Paediat,Calabar,Nigeria
215,215,466,MEREMIKWU M,MEREMIKWU,MARTIN,,,
215,215,4610,MEREMIKWU M,MEREMIKWU,M,,,
216,216,470,MOREIRA C,MOREIRA,CLARISSA,WorldWide Antimalarial Resistance Network WWARN,Oxford,England
216,216,471,MOREIRA C,MOREIRA,CLARISSA,Univ Oxford  Nuffield Dept Clin Med  Ctr Trop Med & Global Hlth,Oxford,England
216,216,1054,MOREIRA C,MOREIRA,CLARISSA,WWARN,Oxford,England
216,216,469,MOREIRA C,MOREIRA,CLARISSA,,,
217,217,474,NABASUMBA C,NABASUMBA,CAROLYN,Mbarara Univ Sci & Technol  Fac Med,Mbarara,Uganda
217,217,4518,NABASUMBA C,NABASUMBA,C,Mbarara Univ Sci & Technol  Fac Med,Mbarara,Uganda
217,217,473,NABASUMBA C,NABASUMBA,CAROLYN,Epictr,Paris,France
217,217,4517,NABASUMBA C,NABASUMBA,C,Epictr,Paris,France
217,217,472,NABASUMBA C,NABASUMBA,CAROLYN,,,
217,217,4516,NABASUMBA C,NABASUMBA,C,,,
218,218,476,NAMBOZI M,NAMBOZI,MICHAEL,Trop Dis Res Ctr,Ndola,Zambia
218,218,475,NAMBOZI M,NAMBOZI,MICHAEL,,,
219,219,4822,NDIAYE Y,NDIAYE,YOUSSOUPHA,Senegal Minist Hlth,Dakar,Senegal
219,219,4821,NDIAYE Y,NDIAYE,YOUSSOUPHA,,,
220,220,4820,NDIAYE J L,NDIAYE,JEAN LOUIS,Univ Cheikh Anta Diop,Dakar,Senegal
220,220,2918,NDIAYE J L,NDIAYE,JEAN L,Univ Cheikh Anta Diop,Dakar,Senegal
220,220,4625,NDIAYE J L,NDIAYE,JL,,,
220,220,477,NDIAYE J L,NDIAYE,JEANLOUIS,,,
220,220,4819,NDIAYE J L,NDIAYE,JEAN LOUIS,,,
220,220,2917,NDIAYE J L,NDIAYE,JEAN L,,,
221,221,479,NGASALA B E,NGASALA,BILLY E,Muhimbili Univ Hlth & Allied Sci  Dept Parasitol,Dar Es Salaam,Tanzania
221,221,4659,NGASALA B E,NGASALA,B E,Muhimbili Univ Hlth & Allied Sci  Dept Parasitol,Dar Es Salaam,Tanzania
221,221,480,NGASALA B E,NGASALA,BILLY E,Karolinska Inst  Dept Med Solna  Infect Dis Unit  Malaria Res,Stockholm,Sweden
221,221,1058,NGASALA B E,NGASALA,BILLY E,Karolinska Inst  Dept Med  Infect Dis Unit  Malaria Res,Stockholm,Sweden
221,221,4658,NGASALA B E,NGASALA,B E,Karolinska Inst  Dept Med Solna  Infect Dis Unit  Malaria Res,Stockholm,Sweden
221,221,478,NGASALA B E,NGASALA,BILLY E,,,
221,221,4657,NGASALA B E,NGASALA,B E,,,
222,222,482,NIKIEMA F,NIKIEMA,FREDERIC,Inst Rech Sci Sante,Bobo Dioulasso,Burkina Faso
222,222,4493,NIKIEMA F,NIKIEMA,F,Inst Rech Sci Sante  Direct Reg Ouest,Bobo Dioulasso,Burkina Faso
222,222,481,NIKIEMA F,NIKIEMA,FREDERIC,,,
222,222,4492,NIKIEMA F,NIKIEMA,F,,,
223,223,484,NSANZABANA C,NSANZABANA,CHRISTIAN,WorldWide Antimalarial Resistance Network WWARN,Oxford,England
