Cluster ID,confidence_score,Id,init_name,full_name,affiliation,city,country,canonical_city,canonical_country,canonical_affiliation,canonical_init_name,canonical_full_name,canonical_Id 
306,0.99386387513234065,1281,CORBEL V,CORBEL VINCENT,UM1 CNRS 5290 IRD 224  Inst Rech Dev,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99235267914258518,1282,CORBEL V,CORBEL VINCENT,Kasetsart Univ  Dept Entomol  Fac Agr,Bangkok 10900,Thailand,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.9929784884819618,1283,CORBEL V,CORBEL V,,,,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99395218812502351,1284,CORBEL V,CORBEL VINCENT,CREC  IRD  CNRS IRD UM1 5290 224,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99334323864716745,1285,CORBEL V,CORBEL VINCENT,Ctr IRD  Lab Lutte Insectes Nuisibles LIN  IRD  CNRS IRD UM1 5290 224,Montpellier,France,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99279324091397803,1286,CORBEL V,CORBEL VINCENT,CNRS  UM1 5290  UM2 224  IRD MIVEGEC,Montpellier,France,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99566796009357161,1287,CORBEL V,CORBEL VINCENT,IRD  CREC,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99372520630176253,1288,CORBEL V,CORBEL V,IRD  UR016,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99388110087468073,1289,CORBEL V,CORBEL VINCENT,CREC  CNRS 5290  UM1  IRD IRD 224,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99347637066474326,1290,CORBEL V,CORBEL VINCENT,Ctr Rech Entomol Cotonou  Inst Rech Dev,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99356772991327136,1291,CORBEL V,CORBEL VINCENT,Univ Abomey Calavi  CREC,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99441100175564101,1292,CORBEL V,CORBEL VINCENT,Inst Rech Dev IRD 224,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99332211109308099,1293,CORBEL V,CORBEL VINCENT,Univ Montpellier I,Montpellier,France,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99331290905292213,1294,CORBEL V,CORBEL VINCENT,Univ Montpellier 2,Montpellier,France,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99496113337003267,1295,CORBEL V,CORBEL VINCENT,Inst Rech Dev,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99295831551918612,1296,CORBEL V,CORBEL VINCENT,UM1  UM2  CNRS  IRD 224 IRD MIVEGEC UMR 5290,Montpellier,France,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99286923775306113,1297,CORBEL V,CORBEL VINCENT,Kasetsart Univ  Fac Agr  Dept Entomol  50 Ngam Wong Wan Rd,Bangkok 10900,Thailand,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99371081590652466,1298,CORBEL V,CORBEL VINCENT,IRD  MIVEGEC IRD CNRS UM1 224 5290,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99418944120407104,1299,CORBEL V,CORBEL VINCENT,Minist Sante  CREC,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99419980599330027,1300,CORBEL V,CORBEL VINCENT,IRD 224 CNRS 5290 UM1 UM2  MIVEGEC  Inst Rech Dev,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.993243315586677,1301,CORBEL V,CORBEL VINCENT,Ctr Rech Entomol Cotonou  Minist Sante,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99302105720226586,1302,CORBEL V,CORBEL VINCENT,UM1 UM2 CNRS 5290 IRD 224  Inst Rech Dev,Montpellier,France,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.9921689922993,1303,CORBEL V,CORBEL VINCENT,Kasetsart Univ  Fac Agr  Dept Entomol,Bangkok,Thailand,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99316757183808546,1304,CORBEL V,CORBEL VINCENT,IRD  MIVEGEC IRD CNRS 5290 UM1 UM2 224,F-34394 Montpellier,France,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99235793352127077,1305,CORBEL V,CORBEL VINCENT,Kasetsart Univ  Fac Agr  Dept Entomol,Bangkok 10900,Thailand,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99322760288531964,1306,CORBEL V,CORBEL VINCENT,Malad Infect & Vecteurs Ecol Genet Evolut & Contr  Inst Rech Dev,Montpellier,France,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99602073614413922,1307,CORBEL V,CORBEL VINCENT,CREC,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.9953336018782396,1308,CORBEL V,CORBEL VINCENT,IRD  UR016,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99447795244363635,1309,CORBEL V,CORBEL VINCENT,Inst Rech Dev CREC,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99413227576475882,1310,CORBEL V,CORBEL VINCENT,UM1 UM2 CNRS5290 IRD 224  Inst Rech Dev Malad Infect & Vecteurs Ecol Genet,Montpellier,France,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99348833377544699,1311,CORBEL V,CORBEL VINCENT,CREC  Lab Natl  Minist Sante,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99547092272685123,1312,CORBEL V,CORBEL VINCENT,CNRS  Inst Rech Dev IRD Malad Infect & Vecteurs Ecol  Genet Evolut & Controle MIVEGEC  UM1 5290 IRD 224 CREC,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99342224414531999,1313,CORBEL V,CORBEL VINCENT,Univ Montpellier I  IRD224  CNRS5290  UMR MIVEGEC IRD,F-34394 Montpellier,France,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99340930351844203,1314,CORBEL V,CORBEL VINCENT,Univ Montpellier 2  IRD224  CNRS5290  UMR MIVEGEC IRD,F-34394 Montpellier,France,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99428517543352568,1315,CORBEL V,CORBEL VINCENT,Univ Montpellier I  IRD224  CNRS5290  UMR MIVEGEC IRD CREC,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99427786790407624,1316,CORBEL V,CORBEL VINCENT,Univ Montpellier 2  IRD224  CNRS5290  UMR MIVEGEC IRD CREC,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99314364469968353,1317,CORBEL V,CORBEL VINCENT,Inst Rech Dev Malad Infect & Vecteurs Ecol Genet,F-34394 Montpellier 5,France,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99235520087755646,1318,CORBEL V,CORBEL VINCENT,Inst Pasteur Madagascar,Antananarivo,Madagascar,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99216569295296297,1319,CORBEL V,CORBEL VINCENT,Kasetsart Univ  Dept Entomol  Fac Agr,Bangkok,Thailand,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99337162696398218,1320,CORBEL V,CORBEL VINCENT,MIVEGEC IRD 224 CNRS 5290 UM1 UM2  Inst Rech Dev,Montpellier,France,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99643237957587605,1321,CORBEL V,CORBEL VINCENT,IRD,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99336601037245531,1322,CORBEL V,CORBEL VINCENT,CREC  Lab Natl  Minist Sante,Cotonou 06,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.9944872260093689,1323,CORBEL V,CORBEL VINCENT,CNRS  UM1 UM2 5290  IRD 224  Inst Rech Dev Malad Infect & Vecteurs,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99351585920040419,1324,CORBEL V,CORBEL VINCENT,Ctr Rech Entomol Cotonou,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.98936116970502408,1325,CORBEL V,CORBEL V,Univ Paris 05  Fac Pharm,Paris,France,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99386637027447045,1326,CORBEL V,CORBEL VINCENT,Kasetsart Univ  Dept Entomol  MIVEGEC IRD CNRS UM1 UM2 224 5290,Ladyaow Chatuchak Bangko,Thailand,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99462891175196722,1327,CORBEL V,CORBEL VINCENT,CREC  IRD  UR016,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99590125450721156,1328,CORBEL V,CORBEL VINCENT,IRD,Montpellier,France,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99348288132594187,1329,CORBEL V,CORBEL VINCENT,MIVEGEC IRD 224 CNRS 5290 UM1 UM2  Inst Rech Dev,F-34394 Montpellier,France,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99391351204652056,1330,CORBEL V,CORBEL VINCENT,IRD  CNRS IRD 224 UM1 5290  IRD,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99418624639511111,1331,CORBEL V,CORBEL VINCENT,Inst Rech Dev  MIVEGEC  IRD 224  CNRS 5290 UM1 UM2,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99347433677086461,1332,CORBEL V,CORBEL VINCENT,Minist Sante  Ctre Rech Entomol Cotonou,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99441816256596494,1333,CORBEL V,CORBEL VINCENT,Univ Montpellier I  CNRS 5290  UMR IRD 224  Inst Rech Dev,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99436731888697694,1334,CORBEL V,CORBEL VINCENT,Univ Montpellier 2,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99352014064788818,1335,CORBEL V,CORBEL VINCENT,Minist Sante Publ  Ctr Rech Entomol Cotonou,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99294562523181618,1336,CORBEL V,CORBEL VINCENT,IRD  MIVEGEC  CNRS IRD UM1 UM2 5290 224,Montpellier,France,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99403264064055219,1337,CORBEL V,CORBEL VINCENT,Inst Rech Dev IRD UR016,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99406402386151826,1338,CORBEL V,CORBEL VINCENT,UM1  UM2  CREC  IRD CNRS 5290 MIVEGEC UMR IRD 224,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99407934592320368,1339,CORBEL V,CORBEL VINCENT,IRD  UM1  CNRS 5290  IRD 224,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.9941801612193768,1340,CORBEL V,CORBEL V,IRD CREC,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99413842604710501,1341,CORBEL V,CORBEL VINCENT,Ctr Rech Entomol Cotonou  IRD  MIVEGEC  UM1 CNRS 5290 IRD 224,Cotonou,Benin,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99325641943858223,1342,CORBEL V,CORBEL VINCENT,Univ Montpellier I  IRD 224  CNRS 5290  MIVEGEC,Montpellier,France,cotonou,benin,ird,corbel v,corbel vincent,1300
306,0.99226037172170789,1343,CORBEL V,CORBEL VINCENT,Kasetsart Univ  Fac Agr Kamphaeng Saen  Dept Entomol,Bangkok,Thailand,cotonou,benin,ird,corbel v,corbel vincent,1300
307,0.994922,1344,CORDEL H,CORDEL HUGUES,,,,paris,france,univ paris 05,cordel h,cordel hugues,1344
307,0.994922,1345,CORDEL H,CORDEL HUGUES,Univ Paris 05,Paris,France,paris,france,univ paris 05,cordel h,cordel hugues,1344
308,0.99492180347442627,1346,CORNELIE S,CORNELIE SYLVIE,,,,cotonou,france,crec,cornelie s,cornelie sylvie,1350
308,0.99379667143026984,1347,CORNELIE S,CORNELIE SYLVIE,UM1 CNRS 5290 IRD 224  Inst Rech Dev,Cotonou,Benin,cotonou,france,crec,cornelie s,cornelie sylvie,1350
308,0.99355256309111917,1348,CORNELIE S,CORNELIE SYLVIE,Ctr Rech Entomol Cotonou,Cotonou,Benin,cotonou,france,crec,cornelie s,cornelie sylvie,1350
308,0.99409128477176034,1349,CORNELIE S,CORNELIE SYLVIE,Ctr IRD  Lab Lutte Insectes Nuisibles LIN  IRD  CNRS IRD UM1 5290 224,Montpellier,France,cotonou,france,crec,cornelie s,cornelie sylvie,1350
308,0.99377611031134927,1350,CORNELIE S,CORNELIE SYLVIE,UMR IRD 224 CNRS 5290 UM1 UM2  Lab MIVEGEC,F-34394 Montpellier 5,France,cotonou,france,crec,cornelie s,cornelie sylvie,1350
308,0.99327186246713006,1351,CORNELIE S,CORNELIE SYLVIE,Minist Sante  Ctr Rech Entomol Cotonou,Cotonou,Benin,cotonou,france,crec,cornelie s,cornelie sylvie,1350
308,0.99385100603103638,1352,CORNELIE S,CORNELIE SYLVIE,UM1  UM2  CNRS  IRD 224 IRD MIVEGEC UMR 5290,Montpellier,France,cotonou,france,crec,cornelie s,cornelie sylvie,1350
308,0.9958275631070137,1353,CORNELIE S,CORNELIE SYLVIE,CREC,Cotonou,Benin,cotonou,france,crec,cornelie s,cornelie sylvie,1350
308,0.99466222524642944,1354,CORNELIE S,CORNELIE SYLVIE,IRD UR016,Montpellier,France,cotonou,france,crec,cornelie s,cornelie sylvie,1350
308,0.99438924342393875,1355,CORNELIE S,CORNELIE SYLVIE,Inst Rech Dev,Montpellier,France,cotonou,france,crec,cornelie s,cornelie sylvie,1350
308,0.99370268732309341,1356,CORNELIE S,CORNELIE SYLVIE,IRD CNRS UM1 UM2 Cotonou  MIVEGEC,Cotonou,Benin,cotonou,france,crec,cornelie s,cornelie sylvie,1350
308,0.99429375429948175,1357,CORNELIE S,CORNELIE SYLVIE,CREC Cotonou,Cotonou,Benin,cotonou,france,crec,cornelie s,cornelie sylvie,1350
308,0.99420196314652765,1358,CORNELIE S,CORNELIE SYLVIE,Inst Rech Dev  UR016  Controle & Caracterisat Populat Vecteurs Unit,F-34394 Montpellier 5,France,cotonou,france,crec,cornelie s,cornelie sylvie,1350
308,0.99382233371337259,1359,CORNELIE S,CORNELIE SYLVIE,CNRS 5290  MIVEGEC  UMR IRD 224  UM1 UM2,F-34394 Montpellier 5,France,cotonou,france,crec,cornelie s,cornelie sylvie,1350
308,0.99371509999036789,1360,CORNELIE S,CORNELIE SYLVIE,MIVEGEC IRD CREC,Cotonou,Benin,cotonou,france,crec,cornelie s,cornelie sylvie,1350
308,0.99451577166716254,1361,CORNELIE S,CORNELIE SYLVIE,Univ Montpellier I  CNRS 5290  UMR IRD 224  Inst Rech Dev,Cotonou,Benin,cotonou,france,crec,cornelie s,cornelie sylvie,1350
308,0.99441723525524139,1362,CORNELIE S,CORNELIE SYLVIE,Univ Montpellier 2,Cotonou,Benin,cotonou,france,crec,cornelie s,cornelie sylvie,1350
308,0.99328296383221948,1363,CORNELIE S,CORNELIE SYLVIE,Minist Sante Publ  Ctr Rech Entomol Cotonou,Cotonou,Benin,cotonou,france,crec,cornelie s,cornelie sylvie,1350
308,0.99386289467414224,1364,CORNELIE S,CORNELIE SYLVIE,UM1  UM2  CNRS 5290  MIVEGEC IRD UMR IRD 224,Montpellier,France,cotonou,france,crec,cornelie s,cornelie sylvie,1350
308,0.99395481248696649,1365,CORNELIE S,CORNELIE SYLVIE,UM1 CNRS  IRD 224 5290  MIVEGEC  Inst Rech Dev,Cotonou,Benin,cotonou,france,crec,cornelie s,cornelie sylvie,1350
308,0.99467050780852639,1366,CORNELIE S,CORNELIE SYLVIE,Univ Montpellier I  Inst Rech Dev  UMR MIVEGEC IRD224 CNRS5290,Montpellier,France,cotonou,france,crec,cornelie s,cornelie sylvie,1350
308,0.99428051213423407,1367,CORNELIE S,CORNELIE SYLVIE,Univ Montpellier 2,Montpellier,France,cotonou,france,crec,cornelie s,cornelie sylvie,1350
308,0.99375691761573159,1368,CORNELIE S,CORNELIE SYLVIE,Inst Rech Dev  UR016,Montpellier,France,cotonou,france,crec,cornelie s,cornelie sylvie,1350
308,0.99416630218426383,1369,CORNELIE S,CORNELIE SYLVIE,Univ Montpellier I  UMR MIVEGEC  IRD224  CNRS5290,F-34394 Montpellier,France,cotonou,france,crec,cornelie s,cornelie sylvie,1350
308,0.99413596093654633,1370,CORNELIE S,CORNELIE SYLVIE,Univ Montpellier 2  IRD,F-34394 Montpellier,France,cotonou,france,crec,cornelie s,cornelie sylvie,1350
309,0.99458575248718262,1371,COSTANTINI C,COSTANTINI CARLO,,,,bobo dioulasso,france,inst rech dev,costantini c,costantini carlo,1371
309,0.99333975996289936,1372,COSTANTINI C,COSTANTINI CARLO,IRD UMR MIGEVEC,Montpellier,France,bobo dioulasso,france,inst rech dev,costantini c,costantini carlo,1371
309,0.99409478051321842,1373,COSTANTINI C,COSTANTINI CARLO,Inst Rech Sci Sante  Ctr Muraz,Bobo Dioulasso,Burkina Faso,bobo dioulasso,france,inst rech dev,costantini c,costantini carlo,1371
309,0.99412160260336735,1374,COSTANTINI C,COSTANTINI CARLO,Ctr IRD Montpellier  IRD UMR  MIGEVEC  UM1 UM2 CNRS5290 IRD 224,F-34394 Montpellier 5,France,bobo dioulasso,france,inst rech dev,costantini c,costantini carlo,1371
309,0.99391365051269531,1375,COSTANTINI C,COSTANTINI C,,,,bobo dioulasso,france,inst rech dev,costantini c,costantini carlo,1371
309,0.99312813792909893,1376,COSTANTINI C,COSTANTINI C,Univ Montpellier 2  Univ Montpellier 1  IRD  MIVEGEC,Montpellier,France,bobo dioulasso,france,inst rech dev,costantini c,costantini carlo,1371
309,0.99456276212419781,1377,COSTANTINI C,COSTANTINI CARLO,Inst Rech Dev,Bobo Dioulasso,Burkina Faso,bobo dioulasso,france,inst rech dev,costantini c,costantini carlo,1371
309,0.99411510569708683,1378,COSTANTINI C,COSTANTINI CARLO,Inst Rech Sci Sante,Bobo Dioulasso,Burkina Faso,bobo dioulasso,france,inst rech dev,costantini c,costantini carlo,1371
1514,,1379,COSTE A,COSTE AGNES,Univ Toulouse 3  Inst Rech Dev  UMR Pharma Dev 152  CHU Rangueil,F-31059 Toulouse,France,,,,,,
310,0.99492180347442627,1380,COSTES B,COSTES BRUNO,,,,f-94010 creteil,france,hop henri mondor inserm u955,costes b,costes bruno,1380
310,0.99384945631027222,1381,COSTES B,COSTES BRUNO,Hop Henri Mondor  INSERM  U955,F-94010 Creteil,France,f-94010 creteil,france,hop henri mondor inserm u955,costes b,costes bruno,1380
310,0.99384945631027222,1382,COSTES B,COSTES BRUNO,Univ Paris Est  Fac Med,Creteil,France,f-94010 creteil,france,hop henri mondor inserm u955,costes b,costes bruno,1380
311,0.99492180347442627,1383,COT M,COT M,,,,paris,france,ird,cot m,cot m,1406
311,0.99579340219497681,1384,COT M,COT M,Inst Rech Dev,Paris,France,paris,france,ird,cot m,cot m,1406
312,0.99492180347442627,1385,COT M,COT MICHEL,,,,paris,france,ird,cot m,cot michel,1415
312,0.99553586329732624,1386,COT M,COT MICHEL,Univ Paris 05  Fac Pharm,Paris,France,paris,france,ird,cot m,cot michel,1415
312,0.99553880946976803,1387,COT M,COT MICHEL,Inst Rech Dev  UMR 216,Paris,France,paris,france,ird,cot m,cot michel,1415
312,0.99609024893669851,1388,COT M,COT MICHEL,Univ Paris 05,Paris,France,paris,france,ird,cot m,cot michel,1415
312,0.99702516907737371,1389,COT M,COT MICHEL,IRD,Paris,France,paris,france,ird,cot m,cot michel,1415
312,0.99529115217072628,1390,COT M,COT MICHEL,Inst Dev Res  UR010,Paris,France,paris,france,ird,cot m,cot michel,1415
312,0.995254343464261,1391,COT M,COT MICHEL,Univ Paris 05  Mother & Child Hlth Trop Res Unit  IRD,Paris,France,paris,france,ird,cot m,cot michel,1415
312,0.99442668188185923,1392,COT M,COT MICHEL,Fac Pharm  Inst Dev Res,F-75270 Paris,France,paris,france,ird,cot m,cot michel,1415
312,0.9948781175272805,1393,COT M,COT MICHEL,Fac Pharm  Inst Rech Dev  Unite Mixte Rech 216  Lab Parasitol,F-75006 Paris,France,paris,france,ird,cot m,cot michel,1415
312,0.9951777415616172,1394,COT M,COT MICHEL,Univ Paris 05  Fac Pharm,F-75270 Paris,France,paris,france,ird,cot m,cot michel,1415
312,0.99482280015945435,1395,COT M,COT MICHEL,Univ Paris  Fac Sci Pharmaceut  IRD  UMR 216,F-75252 Paris,France,paris,france,ird,cot m,cot michel,1415
312,0.99489698097819379,1396,COT M,COT MICHEL,IRD  Mere & Enfant Face Infect Trop UMR216,Paris,France,paris,france,ird,cot m,cot michel,1415
312,0.99515482641401742,1397,COT M,COT MICHEL,Univ Paris 05  PRES Paris Sorbonne Cite,Paris,France,paris,france,ird,cot m,cot michel,1415
312,0.9941220638297853,1398,COT M,COT MICHEL,Fac Sci Sante  Unites Mixtes Rech 216  Inst Rech De,F-75270 Paris,France,paris,france,ird,cot m,cot michel,1415
312,0.99578553580102469,1399,COT M,COT MICHEL,IRD  UMR 216,Paris,France,paris,france,ird,cot m,cot michel,1415
312,0.99567859229587374,1400,COT M,COT MICHEL,Inst Rech Dev IRD,Paris,France,paris,france,ird,cot m,cot michel,1415
312,0.99546647213754202,1401,COT M,COT MICHEL,Univ Paris 05  Fac Pharm  Sorbonne Paris Cite  PRES,Paris,France,paris,france,ird,cot m,cot michel,1415
311,0.99542273174632678,1402,COT M,COT M,UMR Mere & Enfant Face Infect Trop 216,Paris,France,paris,france,ird,cot m,cot m,1406
312,0.99511432789620902,1403,COT M,COT MICHEL,Fac Pharmaceut Sci  IRD UMR Mere & Enfant Face Infect Trop 216,F-75270 Paris 06,France,paris,france,ird,cot m,cot michel,1415
312,0.99507396703674678,1404,COT M,COT MICHEL,Univ Paris 05  Fac Pharmaceut Sci,F-75270 Paris 06,France,paris,france,ird,cot m,cot michel,1415
312,0.99567041510627385,1405,COT M,COT MICHEL,Univ Paris 05  IRD  Fac Pharm UR010  Mother & Child Hlth Trop Res Unit Lab Parasitol,F-75005 Paris,France,paris,france,ird,cot m,cot michel,1415
311,0.99588196385990491,1406,COT M,COT M,Mere Enfant Face Infect Trop  Inst Rech Dev IRD  UMR216,Paris,France,paris,france,ird,cot m,cot m,1406
311,0.99541994116523047,1407,COT M,COT M,Univ Paris 05  Fac Pharm,Paris,France,paris,france,ird,cot m,cot m,1406
311,0.99526577646082093,1408,COT M,COT M,Inst Rech Dev IRD,Marseille,France,paris,france,ird,cot m,cot m,1406
311,0.99532157724553894,1409,COT M,COT M,Univ Paris 05,Paris,France,paris,france,ird,cot m,cot m,1406
312,0.99599950086502798,1410,COT M,COT MICHEL,Inst Rech Dev,Paris,France,paris,france,ird,cot m,cot michel,1415
311,0.99517148733139038,1411,COT M,COT M,Res Inst Dev IRD,Paris,France,paris,france,ird,cot m,cot m,1406
312,0.99558553099632263,1412,COT M,COT MICHEL,Inst Rech Pour Dev IRD  UMR 216  Mother & Child Face Trop Infect Res Unit,Paris,France,paris,france,ird,cot m,cot michel,1415
312,0.99513267477353418,1413,COT M,COT MICHEL,Univ Paris 05  Fac Pharm,F-75006 Paris,France,paris,france,ird,cot m,cot michel,1415
312,0.99476957888830275,1414,COT M,COT MICHEL,IRD  Mere & Enfant Face Infect Trop,Paris,France,paris,france,ird,cot m,cot michel,1415
