True Id,init_name,last_name,first_name,full_name,norm_name,place,affiliation,country
1778,SHEWCHUK T,SHEWCHUK,TANYA,SHEWCHUK TANYA,SHEWCHUK T,NAIROBI,POPULAT SERV INT  MALARIA & CHILD SURVIVAL DEPT,KENYA
1795,LITTRELL M,LITTRELL,MEGAN,LITTRELL MEGAN,LITTRELL M,NAIROBI,POPULAT SERV INT  MALARIA & CHILD SURVIVAL DEPT,KENYA
995,KHADER Y S,KHADER,YOUSEF SALEH,KHADER YOUSEF SALEH,KHADER YOUSEF SALEH,AL RAMTHA,JORDAN UNIV SCI & TECHNOL,JORDAN
956,GOTO A,GOTO,ATSUSHI,GOTO ATSUSHI,GOTO ATSUSHI,TOKYO,NATL CTR GLOBAL HLTH & MED DEPT DIABET RES,JAPAN
989,KAWAKAMI N,KAWAKAMI,NORITO,KAWAKAMI NORITO,KAWAKAMI NORITO,TOKYO,UNIV TOKYO SCH PUBL HLTH,JAPAN
1002,KOKUBO Y,KOKUBO,YOSHIHIRO,KOKUBO YOSHIHIRO,KOKUBO YOSHIHIRO,OSAKA,NATL CEREBRAL & CARDIOVASC CTR DEPT PREVENT MED & EPIDEMIOL INFORMAT DEPT PREVENT CARDIOL SUITA,JAPAN
1052,MORI R,MORI,RINTARO,MORI RINTARO,MORI RINTARO,TOKYO,NATL CTR CHILD HLTH & DEV TOKYO,JAPAN
1054,MUKAIGAWARA M,MUKAIGAWARA,MITSURU,MUKAIGAWARA MITSURU,MUKAIGAWARA MITSURU,TOKYO,TOKYO MED & DENT UNIV BUNKYO KU,JAPAN
1071,OHKUBO T,OHKUBO,TAKAYOSHI,OHKUBO TAKAYOSHI,OHKUBO TAKAYOSHI,TOKYO,TEIKYO UNIV SCH MED,JAPAN
1112,SHIBUYA K,SHIBUYA,KENJI,SHIBUYA KENJI,SHIBUYA KENJI,TOKYO,UNIV TOKYO,JAPAN
1164,YANO Y,YANO,YUICHIRO,YANO YUICHIRO,YANO YUICHIRO,TOCHIGI,JICHI MED UNIV SCH MED DIV CARDIOVASC MED SHIMOTSUKE,JAPAN
1167,YONEMOTO N,YONEMOTO,NAOHIRO,YONEMOTO NAOHIRO,YONEMOTO NAOHIRO,TOKYO,NATL CTR NEUROL & PSYCHIAT,JAPAN
268,TOMMASINI S,TOMMASINI,SILVA,TOMMASINI SILVA,TOMMASINI SILVA,ROME,SIGMA TAU IND FARMACEUT RIUNITE SPA,ITALY
272,VALENTINI G,VALENTINI,GIOVANNI,VALENTINI GIOVANNI,VALENTINI GIOVANNI,ROME,SIGMA TAU IND FARMACEUT RIUNITE SPA,ITALY
401,CENCI F,CENCI,FABIO,CENCI FABIO,CENCI FABIO,ROME,SIGMA TAU PHARMACEUT CO,ITALY
440,VARANI S,VARANI,S,VARANI S,VARANI STEFANIA,BOLOGNA,UNIV BOLOGNA DEPT HEMATOL & ONCOL,ITALY
440,VARANI S,VARANI,STEFANIA,VARANI STEFANIA,VARANI STEFANIA,BOLOGNA,UNIV BOLOGNA DEPT HEMATOL & ONCOL,ITALY
552,MANNO N,MANNO,NICOLA,MANNO NICOLA,MANNO NICOLA,PADUA,UNIV PADUA DIPARTIMENTO BIOL LAB AGROECOL & ETHNOBIOL,ITALY
558,PAOLETTI M G,PAOLETTI,MAURIZIO G,PAOLETTI MAURIZIO G,PAOLETTI MAURIZIO G,PADUA,UNIV PADUA DIPARTIMENTO BIOL LAB AGROECOL & ETHNOBIOL,ITALY
742,SEVERINI C,SEVERINI,CARLO,SEVERINI CARLO,SEVERINI CARLO,ROME,IST SUPER SANITA DEPT INFECT PARASIT & IMMUNOMEDIATED DIS,ITALY
743,MENEGON M,MENEGON,MICHELA,MENEGON MICHELA,MENEGON MICHELA,ROME,IST SUPER SANITA DEPT INFECT PARASIT & IMMUNOMEDIATED DIS,ITALY
820,RONCA R,RONCA,RAFFAELE,RONCA RAFFAELE,RONCA RAFFAELE,NAPLES,UNIV NAPLES FEDERICO II DEPT BIOL,ITALY
821,LOMBARDO F,LOMBARDO,FABRIZIO,LOMBARDO FABRIZIO,LOMBARDO FABRIZIO,ROME,UNIV ROMA LA SAPIENZA PARASITOL SECT DEPT PUBL HLTH & INFECT DIS,ITALY
822,FIORENTINO G,FIORENTINO,GABRIELLA,FIORENTINO GABRIELLA,FIORENTINO GABRIELLA,NAPLES,UNIV NAPLES FEDERICO II DEPT BIOL,ITALY
823,ARCA B,ARCA,BRUNO,ARCA BRUNO,ARCA BRUNO,NAPLES,UNIV ROMA LA SAPIENZA PARASITOL SECT DEPT PUBL HLTH & INFECT DIS,ITALY
1049,MONASTA L,MONASTA,LORENZO,MONASTA LORENZO,MONASTA LORENZO,TRIESTE,INST MATERNAL & CHILD HLTH IRCCS BURLO GAROFOLO,ITALY
1050,MONTICO M,MONTICO,MARCELLA,MONTICO MARCELLA,MONTICO MARCELLA,TRIESTE,INST MATERNAL & CHILD HLTH IRCCS BURLO GAROFOLO,ITALY
1058,NALDI L,NALDI,LUIGI,NALDI LUIGI,NALDI LUIGI,BERGAMO,AZIENDA OSPED PAPA GIOVANNI XXIII,ITALY
1098,REMUZZI G,REMUZZI,GIUSEPPE,REMUZZI GIUSEPPE,REMUZZI GIUSEPPE,BERGAMO,CTR ANNA MARIA ASTORI IRCCS MARIO NEGRI INST PHARMACOL RES,ITALY
1100,RONFANI L,RONFANI,LUCA,RONFANI LUCA,RONFANI LUCA,TRIESTE,INST MATERNAL & CHILD HLTH IRCCS BURLO GAROFOLO,ITALY
1145,VIOLANTE F S,VIOLANTE,FRANCESCO S,VIOLANTE FRANCESCO S,VIOLANTE FRANCESCO S,BOLOGNA,UNIV BOLOGNA,ITALY
1266,BELLINI R,BELLINI,ROMEO,BELLINI ROMEO,BELLINI ROMEO,CREVALCORE,CTR AGR AMBIENTE G NICOLI,ITALY
1267,BENEDICT M Q,BENEDICT,MARK Q,BENEDICT MARK Q,BENEDICT MARK Q,PERUGIA,POLO INNOVAZ GENOM GENET & BIOL SCARL,ITALY
993,KEREN A,KEREN,ANDRE,KEREN ANDRE,KEREN ANDRE,JERUSALEM,HADASSAH EIN KEREM UNIV HOSP,ISRAEL
1047,MOHAMMAD K A,MOHAMMAD,KARZAN ABDULMUHSIN,MOHAMMAD KARZAN ABDULMUHSIN,MOHAMMAD KARZAN ABDULMUHSIN,ERBIL,UNIV SALAHADDIN,IRAQ
891,AMINI H,AMINI,HASSAN,AMINI HASSAN,AMINI HASSAN,KURDISTAN,KURDISTAN UNIV MED SCI KURDISTAN ENVIRONM HLTH RES CTR SANANDAJ,IRAN
900,ASSADI R,ASSADI,REZA,ASSADI REZA,ASSADI REZA,MASHHAD,MASHHAD UNIV MED SCI,IRAN
942,ESTEGHAMATI A,ESTEGHAMATI,ALIREZA,ESTEGHAMATI ALIREZA,ESTEGHAMATI ALIREZA,TEHRAN,UNIV TEHRAN MED SCI ENDOCRINOL & METAB RES CTR,IRAN
944,FARZADFAR F,FARZADFAR,FARSHAD,FARZADFAR FARSHAD,FARZADFAR FARSHAD,TEHRAN,UNIV TEHRAN MED SCI NONCOMMUNICABLE DIS RES CTR,IRAN
966,HEDAYATI M T,HEDAYATI,MOHAMMAD T,HEDAYATI MOHAMMAD T,HEDAYATI MOHAMMAD T,MAZANDARAN,MAZANDARAN UNIV MED SCI SARI,IRAN
1104,SAHRAIAN M A,SAHRAIAN,MOHAMMAD ALI,SAHRAIAN MOHAMMAD ALI,SAHRAIAN MOHAMMAD ALI,TEHRAN,UNIV TEHRAN MED SCI MS RES CTR,IRAN
1110,SEPANLOU S G,SEPANLOU,SADAF G,SEPANLOU SADAF G,SEPANLOU SADAF G,TEHRAN,UNIV TEHRAN MED SCI DIGEST DIS RES INST,IRAN
1111,SHEIKHBAHAEI S,SHEIKHBAHAEI,SARA,SHEIKHBAHAEI SARA,SHEIKHBAHAEI SARA,TEHRAN,UNIV TEHRAN MED SCI ENDOCRINOL & METAB RES CTR,IRAN
397,ASIH P B S,ASIH,PUJI BUDI SETIA,ASIH PUJI BUDI SETIA,ASIH PUJI BUDI SETIA,JAKARTA,EIJKMAN INST MOL BIOL,INDONESIA
419,SUTANTO I,SUTANTO,INGE,SUTANTO INGE,SUTANTO INGE,JAKARTA,UNIV INDONESIA FAC MED DEPT PARASITOL,INDONESIA
420,SYAFRUDDIN D,SYAFRUDDIN,DIN,SYAFRUDDIN DIN,SYAFRUDDIN DIN,JAKARTA,EIJKMAN INST MOL BIOL,INDONESIA
422,TJITRA E,TJITRA,EMILIANA,TJITRA EMILIANA,TJITRA EMILIANA,JAKARTA,MINIST HLTH NATL INST HLTH RES & DEV,INDONESIA
422,TJITRA E,TJITRA,E,TJITRA E,TJITRA EMILIANA,JAKARTA,MINIST HLTH NATL INST HLTH RES & DEV,INDONESIA
1003,KOSEN S,KOSEN,S,KOSEN S,KOSEN S,JAKARTA,NIHRD CTR COMMUNITY EMPOWERMENT HLTH POLICY & HUMANITIE,INDONESIA
1206,HASUGIAN A R,HASUGIAN,ARMEDY RONNY,HASUGIAN ARMEDY RONNY,HASUGIAN ARMEDY RONNY,JAKARTA,NAT INST HLTH RES & DEV MINIST HLTH,INDONESIA
396,ANVIKAR A R,ANVIKAR,ANUPKUMAR R,ANVIKAR ANUPKUMAR R,ANVIKAR ANUPKUMAR R,NEW DELHI,NATL INST MALARIA RES,INDIA
423,VALECHA N,VALECHA,NEENA,VALECHA NEENA,VALECHA NEENA,NEW DELHI,NATL INST MALARIA RES,INDIA
648,JAIN J P,JAIN,JAY PRAKASH,JAIN JAY PRAKASH,JAIN JAY PRAKASH,ANDHRA PRADESH,NOVARTIS HEALTHCARE PRIVATE LTD HYDERABAD,INDIA
738,SINGH J P N,SINGH,JAI PRAKASH NARAYAN,SINGH JAI PRAKASH NARAYAN,SINGH JAI PRAKASH NARAYAN,NEW DELHI,NATL INST MALARIA RES,INDIA
903,BALAKRISHNAN K,BALAKRISHNAN,KALPANA,BALAKRISHNAN KALPANA,BALAKRISHNAN KALPANA,TAMIL NADU,SRI RAMACHANDRA UNIV CHENNAI,INDIA
912,BHALLA A,BHALLA,ASHISH,BHALLA ASHISH,BHALLA ASHISH,CHANDIGARH,POSTGRAD INST MED EDUC & RES,INDIA
921,CHADHA V K,CHADHA,VINEET K,CHADHA VINEET K,CHADHA VINEET K,KARNATAKA,NATL TB INST BANGALORE,INDIA
928,DANDONA R,DANDONA,RAKHI,DANDONA RAKHI,DANDONA RAKHI,NEW DELHI,PUBL HLTH FDN INDIA,INDIA
959,GUPTA R,GUPTA,RAJEEV,GUPTA RAJEEV,GUPTA RAJEEV,RAJASTHAN,FORTIS ESCORTS HOSP JAIPUR,INDIA
959,GUPTA R,GUPTA,RAHUL,GUPTA RAHUL,GUPTA RAJEEV,RAJASTHAN,FORTIS ESCORTS HOSP JAIPUR,INDIA
978,JEEMON P,JEEMON,PANNIYAMMAKAL,JEEMON PANNIYAMMAKAL,JEEMON PANNIYAMMAKAL,NEW DELHI,CTR CHRON DIS CONTROL,INDIA
980,JHA V,JHA,VIVEKANAND,JHA VIVEKANAND,JHA VIVEKANAND,CHANDIGARH,POSTGRAD INST MED EDUC & RES,INDIA
1006,KULKARNI C,KULKARNI,CHANDA,KULKARNI CHANDA,KULKARNI CHANDA,KARNATAKA,RAJRAJESHWARI MED COLL & HOSP BANGALORE,INDIA
1007,KUMAR G A,KUMAR,G ANIL,KUMAR G ANIL,KUMAR G ANIL,NEW DELHI,PUBL HLTH FDN INDIA,INDIA
1008,KUMAR K,KUMAR,KAUSHALENDRA,KUMAR KAUSHALENDRA,KUMAR KAUSHALENDRA,MAHARASHTRA,INT INST POPULAT SCI MUMBAI,INDIA
1009,KUMAR R B,KUMAR,RAVI B,KUMAR RAVI B,KUMAR RAVI B,HARYANA,PUBL HLTH FDN INDIA INDIAN INST PUBL HLTH GURGAON,INDIA
1041,MEHNDIRATTA M M,MEHNDIRATTA,MAN MOHAN,MEHNDIRATTA MAN MOHAN,MEHNDIRATTA MAN MOHAN,NEW DELHI,JANAKPURI SUPERSPECIALTY HOSP,INDIA
1055,MURTHY K S,MURTHY,KINNARI S,MURTHY KINNARI S,MURTHY KINNARI S,NEW DELHI,PUBL HLTH FDN INDIA,INDIA
1059,NANGIA V,NANGIA,VINAY,NANGIA VINAY,NANGIA VINAY,MAHARASHTRA,SURAJ EYE INST NAGPUR,INDIA
1076,PANDIAN J D,PANDIAN,JEYARAJ D,PANDIAN JEYARAJ D,PANDIAN JEYARAJ D,PUNJAB,CHRISTIAN MED COLL LUDHIANA LUDHIANA,INDIA
1080,PAUL V K,PAUL,VINOD K,PAUL VINOD K,PAUL VINOD K,NEW DELHI,AIIMS,INDIA
1101,ROY N,ROY,NOBHOJIT,ROY NOBHOJIT,ROY NOBHOJIT,MAHARASHTRA,BARC HOSP MUMBAI,INDIA
1127,SWAMINATHAN S,SWAMINATHAN,SOUMYA,SWAMINATHAN SOUMYA,SWAMINATHAN SOUMYA,TAMIL NADU,NATL INST RES TB CHENNAI,INDIA
1210,SHARMA B,SHARMA,BHAWNA,SHARMA BHAWNA,SHARMA BHAWNA,NEW DELHI,DRUGS NEGLECTED DIS INITIAT,INDIA
1287,PRAKASH A,PRAKASH,ANIL,PRAKASH ANIL,PRAKASH ANIL,BHOPAL,MINIST H & FW GOVT INDIA NATL INST RES ENVIRONM HLTH,INDIA
1398,RAGHAVENDRA K,RAGHAVENDRA,KAMARAJU,RAGHAVENDRA KAMARAJU,RAGHAVENDRA KAMARAJU,DELHI,NATL INST MALARIA RES GOI DEPT HLTH RES SECT 8,INDIA
1401,BHATT R,BHATT,RAJENDRA,BHATT RAJENDRA,BHATT RAJENDRA,DELHI,NATL INST MALARIA RES GOI DEPT HLTH RES SECT 8,INDIA
1402,SWAIN D K,SWAIN,DIPAK K,SWAIN DIPAK K,SWAIN DIPAK K,DELHI,NATL INST MALARIA RES GOI DEPT HLTH RES SECT 8,INDIA
1438,REDDY B P N,REDDY,B P NIRANJAN,REDDY B P NIRANJAN,REDDY B P N,MADHYA PRADESH,JIWAJI UNIV  SCH STUDIES BIOTECHNOL  GWALIOR 474002,INDIA
1116,SIGFUSDOTTIR I D,SIGFUSDOTTIR,INGA DORA,SIGFUSDOTTIR INGA DORA,SIGFUSDOTTIR INGA DORA,REYKJAVIK,REYKJAVIK UNIV,ICELAND
488,LAMA E K,LAMA,EUGENE KAMAN,LAMA EUGENE KAMAN,LAMA EUGENE KAMAN,CONAKRY,MINIST HLTH,GUINEA
678,KEITA M,KEITA,MOUSSA,KEITA MOUSSA,KEITA MOUSSA,CONAKRY,MINIST HLTH,GUINEA
679,KOIVOGUI L,KOIVOGUI,LAMINE,KOIVOGUI LAMINE,KOIVOGUI LAMINE,CONAKRY,MINIST HLTH,GUINEA
847,KAMAN L E,KAMAN,LAMA EUGENE,KAMAN LAMA EUGENE,KAMAN LAMA EUGENE,CONAKRY,INST NATL SANTE PUBL,GUINEA
849,TOLNO B G,TOLNO,BENOIT GNIOUMA,TOLNO BENOIT GNIOUMA,TOLNO BENOIT GNIOUMA,CONAKRY,INST NATL SANTE PUBL,GUINEA
850,BANGOURA N,BANGOURA,NFALY,BANGOURA NFALY,BANGOURA NFALY,FARANAH,PREFECTORAL SANTE FARANAH,GUINEA
1126,STROUMPOULIS K,STROUMPOULIS,KONSTANTINOS,STROUMPOULIS KONSTANTINOS,STROUMPOULIS KONSTANTINOS,ATHENS,ALEXANDRA GEN HOSP ATHENS KEELPNO CTR DIS CONTROL,GREECE
1138,TSILIMBARIS M,TSILIMBARIS,MILTIADIS,TSILIMBARIS MILTIADIS,TSILIMBARIS MILTIADIS,IRAKLION,UNIV CRETE DEPT MED,GREECE
130,ADJEI G O,ADJEI,GEORGE O,ADJEI GEORGE O,ADJEI GEORGE O,ACCRA,UNIV GHANA SCH MED CTR TROP CLIN PHARMACOL & THERAPEUT,GHANA
130,ADJEI G O,ADJEI,G O,ADJEI G O,ADJEI GEORGE O,ACCRA,UNIV GHANA SCH MED CTR TROP CLIN PHARMACOL & THERAPEUT,GHANA
131,ADJUIK M A,ADJUIK,MARTIN A,ADJUIK MARTIN A,ADJUIK MARTIN A,ACCRA,INDEPTH NETWORK SECRETARIAT,GHANA
390,DADZIE S,DADZIE,SAMUEL,DADZIE SAMUEL,DADZIE SAMUEL,LEGON,UNIV GHANA NOGUCHI MEM INST MED RES,GHANA
765,DERY G,DERY,GILBERT,DERY GILBERT,DERY GILBERT,TAMALE,DERMED CONSULT LLC,GHANA
766,BINEY E,BINEY,EKOW,BINEY EKOW,BINEY EKOW,ACCRA,GHANA HLTH SERV INST CARE DIV CLIN LAB UNIT,GHANA
779,KUDOM A A,KUDOM,ANDREAS A,KUDOM ANDREAS A,KUDOM ANDREAS A,CAPE COAST,UNIV CAPE COAST SCH BIOL SCI DEPT ENTOMOL & WILDLIFE,GHANA
1235,TENKORANG O,TENKORANG,OFORI,TENKORANG OFORI,TENKORANG OFORI,ACCRA,UNICEF GHANA,GHANA
1236,INKOOM E,INKOOM,EBENEZER,INKOOM EBENEZER,INKOOM EBENEZER,ACCRA,UNICEF GHANA,GHANA
1239,WHANG J N,WHANG,JEREMIAH NEE,WHANG JEREMIAH NEE,WHANG JEREMIAH NEE,ACCRA,UNIV GHANA SCH MED KORLE BU TEACHING HOSP CTR TROP CLIN PHARMACOL & THERAPEUT,GHANA
1246,DODOO A,DODOO,ALEXANDER,DODOO ALEXANDER,DODOO ALEXANDER,ACCRA,UNIV GHANA SCH MED KORLE BU TEACHING HOSP CTR TROP CLIN PHARMACOL & THERAPEUT,GHANA
1313,YAWSON A E,YAWSON,ALEXANDER E,YAWSON ALEXANDER E,YAWSON ALEXANDER E,ACCRA,GHANA ATOM ENERGY COMMISS BIOTECHNOL & NUCL AGR RES INST KWABENYA,GHANA
1443,APPAWU M A,APPAWU,MAXWELL A,APPAWU MAXWELL A,APPAWU M A,LEGON,NOGUCHI MEM INST MED RES  POB LG 581,GHANA
1445,ADIMAZOYA M,ADIMAZOYA,MICHELE,ADIMAZOYA MICHELE,ADIMAZOYA M,LEGON,NOGUCHI MEM INST MED RES  POB LG 581,GHANA
54,MORDMULLER B,MORDMUELLER,BENJAMIN,MORDMUELLER BENJAMIN,MORDMUELLER BENJAMIN,LAMBARENE,UNIV TUBINGEN INST TROPENMED,GERMANY
55,HOUARD S,HOUARD,SOPHIE,HOUARD SOPHIE,HOUARD SOPHIE,HEIDELBERG,UNIV KLINIKUM HEIDELBERG EUROPEAN VACCINE INITIAT,GERMANY
63,LEROY O,LEROY,ODILE,LEROY ODILE,LEROY ODILE,HEIDELBERG,UNIV KLINIKUM HEIDELBERG EUROPEAN VACCINE INITIAT,GERMANY
64,KREMSNER P G,KREMSNER,PETER G,KREMSNER PETER G,KREMSNER PETER G,LAMBARENE,UNIV TUBINGEN INST TROP MED,GERMANY
64,KREMSNER P,KREMSNER,PETER,KREMSNER PETER,KREMSNER PETER G,LAMBARENE,UNIV TUBINGEN INST TROP MED,GERMANY
64,KREMSNER P G,KREMSNER,P G,KREMSNER P G,KREMSNER PETER G,LAMBARENE,UNIV TUBINGEN INST TROP MED,GERMANY
204,LELL B,LELL,BERTRAND,LELL BERTRAND,LELL BERTRAND,LAMBARENE,UNIV TUBINGEN INST TROP MED,GERMANY
204,LELL B,LELL,B,LELL B,LELL BERTRAND,LAMBARENE,UNIV TUBINGEN INST TROP MED,GERMANY
224,NTOUMI F,NTOUMI,FRANCINE,NTOUMI FRANCINE,NTOUMI FRANCINE,TUBINGEN,UNIV TUBINGEN INST TROP MED,GERMANY
224,NTOUMI F,NTOUMI,F,NTOUMI F,NTOUMI FRANCINE,TUBINGEN,UNIV TUBINGEN INST TROP MED,GERMANY
412,MOCKENHAUPT F P,MOCKENHAUPT,FRANK P,MOCKENHAUPT FRANK P,MOCKENHAUPT FRANK P,BERLIN,CHARITE INST TROP MED & INT HLTH,GERMANY
441,HELD J,HELD,JANA,HELD JANA,HELD JANA,HAMBURG,CTR RECH MED LAMBARENE,GERMANY
887,ALSHARIF U,ALSHARIF,UBAI,ALSHARIF UBAI,ALSHARIF UBAI,BERLIN,CHARITE,GERMANY
982,JONAS J B,JONAS,JOST B,JONAS JOST B,JONAS JOST B,MANNHEIM,HEIDELBERG UNIV MED FAC MANNHEIM DEPT OPHTHALMOL,GERMANY
987,KARCH A,KARCH,ANDRE,KARCH ANDRE,KARCH ANDRE,BRAUNSCHWEIG,HELMHOLTZ CTR INFECT RES,GERMANY
1067,NOLTE S,NOLTE,SANDRA,NOLTE SANDRA,NOLTE SANDRA,BERLIN,CHARITE,GERMANY
1077,PAPACHRISTOU C,PAPACHRISTOU,CHRISTINA,PAPACHRISTOU CHRISTINA,PAPACHRISTOU CHRISTINA,BERLIN,CHARITE,GERMANY
1156,WESTERMAN R,WESTERMAN,RONNY,WESTERMAN RONNY,WESTERMAN RONNY,MARBURG,UNIV MARBURG,GERMANY
1319,JOST H,JOEST,HANNA,JOEST HANNA,JOEST HANNA,HAMBURG,WHO COLLABORATING CTR ARBOVIRUS & HAEMMORRHAG FEVER R BERNHARD NOCHT INST TROP MED,GERMANY
675,CEESAY S J,CEESAY,SERIGN JAWO,CEESAY SERIGN JAWO,CEESAY SERIGN JAWO,BANJUL,MRC UNIT,GAMBIA
675,CEESAY S J,CEESAY,SERIGN J,CEESAY SERIGN J,CEESAY SERIGN JAWO,BANJUL,MRC UNIT,GAMBIA
676,OKEBE J,OKEBE,JOSEPH,OKEBE JOSEPH,OKEBE JOSEPH,BANJUL,MRC UNIT,GAMBIA
677,TAAL M,TAAL,MAKIE,TAAL MAKIE,TAAL MAKIE,BANJUL,MINIST HLTH & SOCIAL WELF,GAMBIA
677,TAAL M A,TAAL,MAKIE ABDOULIE,TAAL MAKIE ABDOULIE,TAAL MAKIE,BANJUL,MINIST HLTH & SOCIAL WELF,GAMBIA
680,BOJANG K,BOJANG,KALIFA,BOJANG KALIFA,BOJANG KALIFA,BANJUL,MRC UNIT,GAMBIA
681,SONKO A A J,SONKO,AJA ADAM JAGNE,SONKO AJA ADAM JAGNE,SONKO AJA ADAM JAGNE,BANJUL,MINIST HLTH & SOCIAL WELF,GAMBIA
696,SATOGUINA J,SATOGUINA,JUDITH,SATOGUINA JUDITH,SATOGUINA JUDITH,FAJARA,MED RES COUNCIL LABS UK,GAMBIA
697,NWAKANMA D C,NWAKANMA,DAVIS C,NWAKANMA DAVIS C,NWAKANMA DAVIS C,FAJARA,MED RES COUNCIL LABS UK,GAMBIA
730,SCOTT S,SCOTT,SUSANA,SCOTT SUSANA,SCOTT SUSANA,FAJARA,MRC UNIT,GAMBIA
745,NJIE F,NJIE,FANTA,NJIE FANTA,NJIE FANTA,BANJUL,MRC LABS,GAMBIA
746,AFFARA M,AFFARA,MUNA,AFFARA MUNA,AFFARA MUNA,BANJUL,MRC LABS,GAMBIA
1556,KENDALL L,KENDALL,LINDSAY,KENDALL LINDSAY,KENDALL L,FAJARA,MRC UNIT,GAMBIA
1601,MUHAMMAD A K,MUHAMMAD,ABDUL KHALIE,MUHAMMAD ABDUL KHALIE,MUHAMMAD A K,FAJARA,MRC UNIT,GAMBIA
417,RAMHARTER M,RAMHARTER,MICHAEL,RAMHARTER MICHAEL,RAMHARTER MICHAEL,VIENNA,MED UNIV VIENNA DIV INFECT DIS & TROP MED 1 DEPT MED 1,GABON
417,RAMHARTER M,RAMHARTER,M,RAMHARTER M,RAMHARTER MICHAEL,VIENNA,MED UNIV VIENNA DIV INFECT DIS & TROP MED 1 DEPT MED 1,GABON
442,SUPAN C,SUPAN,CHRISTIAN,SUPAN CHRISTIAN,SUPAN CHRISTIAN,LAMBARENE,CTR RECH MED LAMBARENE,GABON
443,SALAZAR C L O,SALAZAR,CARMEN L O,SALAZAR CARMEN L O,SALAZAR CARMEN L O,LAMBARENE,CTR RECH MED LAMBARENE,GABON
454,KOMBILA M,KOMBILA,MARYVONNE,KOMBILA MARYVONNE,KOMBILA MARYVONNE,LIBREVILLE,UNIV SCI SANTE DEPT PARASITOL MYCOL MED TROP,GABON
626,BASRA A,BASRA,ARTI,BASRA ARTI,BASRA ARTI,TUBINGEN,UNIV TUBINGEN INST TROP MED,GABON
626,BASRA A,BASRA,A,BASRA A,BASRA ARTI,TUBINGEN,UNIV TUBINGEN INST TROP MED,GABON
627,CAPAN M,CAPAN,MESKURE,CAPAN MESKURE,CAPAN MESKURE,TUBINGEN,UNIV TUBINGEN INST TROP MED,GABON
627,CAPAN M,CAPAN,M,CAPAN M,CAPAN MESKURE,TUBINGEN,UNIV TUBINGEN INST TROP MED,GABON
629,KLEINE C,KLEINE,CHRISTIAN,KLEINE CHRISTIAN,KLEINE CHRISTIAN,TUBINGEN,UNIV TUBINGEN INST TROP MED,GABON
629,KLEINE C,KLEINE,C,KLEINE C,KLEINE CHRISTIAN,TUBINGEN,UNIV TUBINGEN INST TROP MED,GABON
735,KENGUELE H M,KENGUELE,HILAIRE M,KENGUELE HILAIRE M,KENGUELE HILAIRE M,LAMBARENE,CTR RECH MED LAMBARENE,GABON
741,ADEGNIKA A A,ADEGNIKA,AYOLA AKIM,ADEGNIKA AYOLA AKIM,ADEGNIKA AYOLA A,LAMBARENE,UNIV TUBINGEN INST TROP MED,GABON
741,ADEGNIKA A A,ADEGNIKA,AYOLA A,ADEGNIKA AYOLA A,ADEGNIKA AYOLA A,LAMBARENE,UNIV TUBINGEN INST TROP MED,GABON
1234,ZOLEKO R M,ZOLEKO,RELLA MANEGO,ZOLEKO RELLA MANEGO,ZOLEKO RELLA MANEGO,LAMBARENE,ALBERT SCHWEITZER HOSP CTR RECH MED LAMBARENE,GABON
1269,BOSSIN H C,BOSSIN,HERVE CHRISTOPHE,BOSSIN HERVE CHRISTOPHE,BOSSIN HERVE CHRISTOPHE,TAHITI,INST LOUIS MALARDE LAB RECH ENTOMOL MED PAPEETE,FRENCH POLYNESIA
6,MOIROUX N,MOIROUX,NICOLAS,MOIROUX NICOLAS,MOIROUX NICOLAS,COTONOU,IRD,FRANCE
9,NOEL V,NOEL,VALERIE,NOEL VALERIE,NOEL VALERIE,MONTPELLIER,IRD UR MALAD INFECT & VECTEURS ECOL GENET EVOL & CONT,FRANCE
12,CHEVILLON C,CHEVILLON,CHRISTINE,CHEVILLON CHRISTINE,CHEVILLON CHRISTINE,MONTPELLIER,IRD UR MALAD INFECT & VECTEURS ECOL GENET EVOL & CONT,FRANCE
27,EGROT M,EGROT,MARC,EGROT MARC,EGROT MARC,MONTPELLIER,UNIV MONTPELLIER I IRD 224 CNRS 5290 MIVEGEC,FRANCE
28,CHANDRE F,CHANDRE,FABRICE,CHANDRE FABRICE,CHANDRE FABRICE,MONTPELLIER,IRD,FRANCE
28,CHANDRE F,CHANDRE,F,CHANDRE F,CHANDRE FABRICE,MONTPELLIER,IRD,FRANCE
28,FABRICE C,FABRICE,CHANDRE,FABRICE CHANDRE,CHANDRE FABRICE,MONTPELLIER,LIN IRD,FRANCE
29,VINCENT C,VINCENT,CORBEL,CORBEL V,CORBEL VINCENT,MONTPELLIER,INST RECH DEV,FRANCE
36,CORNELIE S,CORNELIE,SYLVIE,CORNELIE SYLVIE,CORNELIE SYLVIE,COTONOU,CREC,FRANCE
44,HOUZE S,HOUZE,SANDRINE,HOUZE SANDRINE,HOUZE SANDRINE,PARIS,UNIV PARIS 05,FRANCE
44,HOUZE S,HOUZE,S,HOUZE S,HOUZE SANDRINE,PARIS,UNIV PARIS 05,FRANCE
45,HOUZE P,HOUZE,PASCAL,HOUZE PASCAL,HOUZE PASCAL,PARIS,HOP ST LOUIS BIOCHEM LAB,FRANCE
45,HOUZE P,HOUZE,P,HOUZE P,HOUZE PASCAL,PARIS,HOP ST LOUIS BIOCHEM LAB,FRANCE
